1.226453e+01,7.874958e-01,7.853157e-01,-2.019549e-01,-2.146843e-01,2.180076e-03,1.272939e-02,7.864058e-01,-2.083196e-01,1.960249e-03,2.964676e-02
1.244489e+01,7.873697e-01,7.851243e-01,-2.017623e-01,-2.148757e-01,2.245384e-03,1.311336e-02,7.862470e-01,-2.083190e-01,2.019379e-03,3.051383e-02
1.262525e+01,7.872416e-01,7.849299e-01,-2.015668e-01,-2.150701e-01,2.311687e-03,1.350335e-02,7.860857e-01,-2.083185e-01,2.079436e-03,3.139291e-02
1.280561e+01,7.871114e-01,7.847324e-01,-2.013682e-01,-2.152676e-01,2.378987e-03,1.389937e-02,7.859219e-01,-2.083179e-01,2.140421e-03,3.228395e-02
1.298597e+01,7.869793e-01,7.845320e-01,-2.011665e-01,-2.154680e-01,2.447286e-03,1.430144e-02,7.857557e-01,-2.083172e-01,2.202337e-03,3.318694e-02
1.316633e+01,7.868452e-01,7.843286e-01,-2.009618e-01,-2.156714e-01,2.516586e-03,1.470958e-02,7.855869e-01,-2.083166e-01,2.265188e-03,3.410183e-02
1.334669e+01,7.867091e-01,7.841222e-01,-2.007540e-01,-2.158778e-01,2.586889e-03,1.512380e-02,7.854156e-01,-2.083159e-01,2.328976e-03,3.502862e-02
1.352705e+01,7.865709e-01,7.839127e-01,-2.005432e-01,-2.160873e-01,2.658197e-03,1.554414e-02,7.852418e-01,-2.083152e-01,2.393705e-03,3.596726e-02
1.370741e+01,7.864307e-01,7.837002e-01,-2.003292e-01,-2.162998e-01,2.730511e-03,1.597059e-02,7.850655e-01,-2.083145e-01,2.459377e-03,3.691772e-02
1.388778e+01,7.862885e-01,7.834847e-01,-2.001121e-01,-2.165153e-01,2.803834e-03,1.640319e-02,7.848866e-01,-2.083137e-01,2.525995e-03,3.787998e-02
1.406814e+01,7.861442e-01,7.832661e-01,-1.998920e-01,-2.167339e-01,2.878168e-03,1.684196e-02,7.847052e-01,-2.083129e-01,2.593563e-03,3.885400e-02
1.424850e+01,7.859979e-01,7.830444e-01,-1.996687e-01,-2.169556e-01,2.953514e-03,1.728691e-02,7.845212e-01,-2.083121e-01,2.662083e-03,3.983976e-02
1.442886e+01,7.858496e-01,7.828197e-01,-1.994422e-01,-2.171803e-01,3.029875e-03,1.773808e-02,7.843346e-01,-2.083113e-01,2.731560e-03,4.083721e-02
1.460922e+01,7.856992e-01,7.825919e-01,-1.992126e-01,-2.174081e-01,3.107252e-03,1.819547e-02,7.841455e-01,-2.083104e-01,2.801995e-03,4.184634e-02
1.478958e+01,7.855467e-01,7.823610e-01,-1.989799e-01,-2.176390e-01,3.185649e-03,1.865911e-02,7.839538e-01,-2.083094e-01,2.873394e-03,4.286710e-02
1.496994e+01,7.853921e-01,7.821270e-01,-1.987440e-01,-2.178730e-01,3.265066e-03,1.912902e-02,7.837596e-01,-2.083085e-01,2.945757e-03,4.389947e-02
1.515030e+01,7.852354e-01,7.818899e-01,-1.985048e-01,-2.181101e-01,3.345507e-03,1.960522e-02,7.835627e-01,-2.083075e-01,3.019091e-03,4.494341e-02
1.533066e+01,7.850767e-01,7.816497e-01,-1.982625e-01,-2.183503e-01,3.426973e-03,2.008774e-02,7.833632e-01,-2.083064e-01,3.093396e-03,4.599889e-02
1.551102e+01,7.849158e-01,7.814064e-01,-1.980170e-01,-2.185936e-01,3.509466e-03,2.057660e-02,7.831611e-01,-2.083053e-01,3.168678e-03,4.706588e-02
1.569138e+01,7.847529e-01,7.811599e-01,-1.977683e-01,-2.188401e-01,3.592989e-03,2.107183e-02,7.829564e-01,-2.083042e-01,3.244940e-03,4.814434e-02
1.587174e+01,7.845878e-01,7.809102e-01,-1.975163e-01,-2.190898e-01,3.677543e-03,2.157343e-02,7.827490e-01,-2.083030e-01,3.322185e-03,4.923423e-02
1.605210e+01,7.844206e-01,7.806574e-01,-1.972611e-01,-2.193426e-01,3.763132e-03,2.208145e-02,7.825390e-01,-2.083018e-01,3.400417e-03,5.033553e-02
1.623246e+01,7.842512e-01,7.804015e-01,-1.970026e-01,-2.195985e-01,3.849757e-03,2.259590e-02,7.823263e-01,-2.083006e-01,3.479640e-03,5.144820e-02
1.641283e+01,7.840797e-01,7.801423e-01,-1.967409e-01,-2.198577e-01,3.937421e-03,2.311681e-02,7.821110e-01,-2.082993e-01,3.559857e-03,5.257220e-02
1.659319e+01,7.839061e-01,7.798800e-01,-1.964759e-01,-2.201200e-01,4.026126e-03,2.364419e-02,7.818930e-01,-2.082979e-01,3.641073e-03,5.370750e-02
1.677355e+01,7.837303e-01,7.796144e-01,-1.962075e-01,-2.203856e-01,4.115874e-03,2.417809e-02,7.816723e-01,-2.082966e-01,3.723290e-03,5.485406e-02
1.695391e+01,7.835523e-01,7.793456e-01,-1.959359e-01,-2.206544e-01,4.206668e-03,2.471852e-02,7.814490e-01,-2.082951e-01,3.806514e-03,5.601184e-02
1.713427e+01,7.833721e-01,7.790736e-01,-1.956609e-01,-2.209264e-01,4.298511e-03,2.526550e-02,7.812229e-01,-2.082936e-01,3.890747e-03,5.718082e-02
1.731463e+01,7.831898e-01,7.787984e-01,-1.953826e-01,-2.212016e-01,4.391404e-03,2.581907e-02,7.809941e-01,-2.082921e-01,3.975994e-03,5.836095e-02
1.749499e+01,7.830052e-01,7.785199e-01,-1.951009e-01,-2.214801e-01,4.485349e-03,2.637925e-02,7.807625e-01,-2.082905e-01,4.062260e-03,5.955219e-02
1.767535e+01,7.828185e-01,7.782381e-01,-1.948158e-01,-2.217619e-01,4.580351e-03,2.694607e-02,7.805283e-01,-2.082889e-01,4.149547e-03,6.075451e-02
1.785571e+01,7.826295e-01,7.779531e-01,-1.945274e-01,-2.220469e-01,4.676410e-03,2.751955e-02,7.802913e-01,-2.082872e-01,4.237861e-03,6.196787e-02
1.803607e+01,7.824383e-01,7.776647e-01,-1.942355e-01,-2.223353e-01,4.773530e-03,2.809972e-02,7.800515e-01,-2.082854e-01,4.327205e-03,6.319223e-02
1.821643e+01,7.822448e-01,7.773731e-01,-1.939403e-01,-2.226269e-01,4.871713e-03,2.868661e-02,7.798090e-01,-2.082836e-01,4.417584e-03,6.442756e-02
1.839679e+01,7.820491e-01,7.770782e-01,-1.936416e-01,-2.229218e-01,4.970961e-03,2.928025e-02,7.795636e-01,-2.082817e-01,4.509002e-03,6.567381e-02
1.857715e+01,7.818512e-01,7.767799e-01,-1.933394e-01,-2.232201e-01,5.071278e-03,2.988067e-02,7.793155e-01,-2.082798e-01,4.601464e-03,6.693095e-02
1.875752e+01,7.816509e-01,7.764783e-01,-1.930338e-01,-2.235217e-01,5.172665e-03,3.048789e-02,7.790646e-01,-2.082778e-01,4.694973e-03,6.819893e-02
1.893788e+01,7.814484e-01,7.761733e-01,-1.927248e-01,-2.238267e-01,5.275126e-03,3.110194e-02,7.788109e-01,-2.082757e-01,4.789535e-03,6.947772e-02
1.911824e+01,7.812436e-01,7.758650e-01,-1.924122e-01,-2.241350e-01,5.378663e-03,3.172285e-02,7.785543e-01,-2.082736e-01,4.885153e-03,7.076728e-02
1.929860e+01,7.810365e-01,7.755533e-01,-1.920961e-01,-2.244467e-01,5.483279e-03,3.235066e-02,7.782949e-01,-2.082714e-01,4.981834e-03,7.206756e-02
1.947896e+01,7.808271e-01,7.752382e-01,-1.917765e-01,-2.247618e-01,5.588976e-03,3.298539e-02,7.780326e-01,-2.082691e-01,5.079580e-03,7.337853e-02
1.965932e+01,7.806154e-01,7.749196e-01,-1.914533e-01,-2.250804e-01,5.695757e-03,3.362707e-02,7.777675e-01,-2.082668e-01,5.178397e-03,7.470015e-02
1.983968e+01,7.804013e-01,7.745977e-01,-1.911266e-01,-2.254023e-01,5.803625e-03,3.427574e-02,7.774995e-01,-2.082644e-01,5.278290e-03,7.603237e-02
2.002004e+01,7.801849e-01,7.742723e-01,-1.907962e-01,-2.257277e-01,5.912582e-03,3.493142e-02,7.772286e-01,-2.082620e-01,5.379264e-03,7.737515e-02
2.020040e+01,7.799661e-01,7.739435e-01,-1.904623e-01,-2.260565e-01,6.022632e-03,3.559416e-02,7.769548e-01,-2.082594e-01,5.481322e-03,7.872845e-02
2.038076e+01,7.797450e-01,7.736112e-01,-1.901248e-01,-2.263888e-01,6.133777e-03,3.626397e-02,7.766781e-01,-2.082568e-01,5.584472e-03,8.009224e-02
2.056112e+01,7.795215e-01,7.732755e-01,-1.897836e-01,-2.267245e-01,6.246020e-03,3.694089e-02,7.763985e-01,-2.082541e-01,5.688716e-03,8.146646e-02
2.074148e+01,7.792956e-01,7.729362e-01,-1.894388e-01,-2.270638e-01,6.359364e-03,3.762496e-02,7.761159e-01,-2.082513e-01,5.794061e-03,8.285107e-02
2.092184e+01,7.790673e-01,7.725934e-01,-1.890904e-01,-2.274066e-01,6.473811e-03,3.831620e-02,7.758304e-01,-2.082485e-01,5.900511e-03,8.424603e-02
2.110220e+01,7.788365e-01,7.722472e-01,-1.887382e-01,-2.277528e-01,6.589365e-03,3.901466e-02,7.755418e-01,-2.082455e-01,6.008072e-03,8.565131e-02
2.128257e+01,7.786034e-01,7.718973e-01,-1.883823e-01,-2.281027e-01,6.706029e-03,3.972036e-02,7.752503e-01,-2.082425e-01,6.116748e-03,8.706684e-02
2.146293e+01,7.783678e-01,7.715440e-01,-1.880227e-01,-2.284560e-01,6.823804e-03,4.043334e-02,7.749559e-01,-2.082394e-01,6.226546e-03,8.849260e-02
2.164329e+01,7.781297e-01,7.711870e-01,-1.876594e-01,-2.288130e-01,6.942695e-03,4.115364e-02,7.746584e-01,-2.082362e-01,6.337471e-03,8.992854e-02
2.182365e+01,7.778892e-01,7.708265e-01,-1.872922e-01,-2.291735e-01,7.062704e-03,4.188128e-02,7.743578e-01,-2.082329e-01,6.449527e-03,9.137461e-02
2.200401e+01,7.776462e-01,7.704623e-01,-1.869214e-01,-2.295377e-01,7.183835e-03,4.261631e-02,7.740543e-01,-2.082295e-01,6.562721e-03,9.283076e-02
2.218437e+01,7.774007e-01,7.700946e-01,-1.865466e-01,-2.299054e-01,7.306089e-03,4.335877e-02,7.737476e-01,-2.082260e-01,6.677058e-03,9.429697e-02
2.236473e+01,7.771527e-01,7.697232e-01,-1.861681e-01,-2.302768e-01,7.429471e-03,4.410868e-02,7.734379e-01,-2.082225e-01,6.792544e-03,9.577317e-02
2.254509e+01,7.769021e-01,7.693482e-01,-1.857858e-01,-2.306518e-01,7.553982e-03,4.486608e-02,7.731252e-01,-2.082188e-01,6.909183e-03,9.725932e-02
2.272545e+01,7.766491e-01,7.689695e-01,-1.853995e-01,-2.310305e-01,7.679627e-03,4.563102e-02,7.728093e-01,-2.082150e-01,7.026983e-03,9.875538e-02
2.290581e+01,7.763935e-01,7.685871e-01,-1.850094e-01,-2.314129e-01,7.806409e-03,4.640352e-02,7.724903e-01,-2.082112e-01,7.145949e-03,1.002613e-01
2.308617e+01,7.761353e-01,7.682010e-01,-1.846154e-01,-2.317990e-01,7.934329e-03,4.718364e-02,7.721682e-01,-2.082072e-01,7.266086e-03,1.017770e-01
2.326653e+01,7.758746e-01,7.678112e-01,-1.842174e-01,-2.321888e-01,8.063392e-03,4.797139e-02,7.718429e-01,-2.082031e-01,7.387401e-03,1.033026e-01
2.344689e+01,7.756113e-01,7.674177e-01,-1.838155e-01,-2.325823e-01,8.193601e-03,4.876684e-02,7.715145e-01,-2.081989e-01,7.509899e-03,1.048378e-01
2.362725e+01,7.753453e-01,7.670204e-01,-1.834096e-01,-2.329796e-01,8.324958e-03,4.957000e-02,7.711829e-01,-2.081946e-01,7.633587e-03,1.063827e-01
2.380762e+01,7.750768e-01,7.666193e-01,-1.829997e-01,-2.333807e-01,8.457467e-03,5.038093e-02,7.708481e-01,-2.081902e-01,7.758471e-03,1.079372e-01
2.398798e+01,7.748056e-01,7.662145e-01,-1.825858e-01,-2.337855e-01,8.591131e-03,5.119967e-02,7.705101e-01,-2.081857e-01,7.884557e-03,1.095014e-01
2.416834e+01,7.745318e-01,7.658059e-01,-1.821679e-01,-2.341941e-01,8.725953e-03,5.202625e-02,7.701688e-01,-2.081810e-01,8.011851e-03,1.110750e-01
2.434870e+01,7.742553e-01,7.653934e-01,-1.817459e-01,-2.346066e-01,8.861937e-03,5.286071e-02,7.698244e-01,-2.081763e-01,8.140359e-03,1.126582e-01
2.452906e+01,7.739762e-01,7.649771e-01,-1.813198e-01,-2.350229e-01,8.999085e-03,5.370310e-02,7.694766e-01,-2.081714e-01,8.270089e-03,1.142508e-01
2.470942e+01,7.736943e-01,7.645569e-01,-1.808896e-01,-2.354431e-01,9.137400e-03,5.455346e-02,7.691256e-01,-2.081664e-01,8.401046e-03,1.158528e-01
2.488978e+01,7.734098e-01,7.641329e-01,-1.804553e-01,-2.358671e-01,9.276887e-03,5.541183e-02,7.687713e-01,-2.081612e-01,8.533237e-03,1.174641e-01
2.507014e+01,7.731225e-01,7.637049e-01,-1.800168e-01,-2.362951e-01,9.417547e-03,5.627826e-02,7.684137e-01,-2.081560e-01,8.666668e-03,1.190847e-01
2.525050e+01,7.728324e-01,7.632731e-01,-1.795742e-01,-2.367269e-01,9.559385e-03,5.715278e-02,7.680528e-01,-2.081506e-01,8.801347e-03,1.207146e-01
2.543086e+01,7.725397e-01,7.628373e-01,-1.791273e-01,-2.371627e-01,9.702404e-03,5.803544e-02,7.676885e-01,-2.081450e-01,8.937280e-03,1.223536e-01
2.561122e+01,7.722441e-01,7.623975e-01,-1.786762e-01,-2.376025e-01,9.846607e-03,5.892629e-02,7.673208e-01,-2.081393e-01,9.074473e-03,1.240018e-01
2.579158e+01,7.719458e-01,7.619538e-01,-1.782208e-01,-2.380462e-01,9.991997e-03,5.982537e-02,7.669498e-01,-2.081335e-01,9.212935e-03,1.256591e-01
2.597194e+01,7.716446e-01,7.615061e-01,-1.777612e-01,-2.384939e-01,1.013858e-02,6.073272e-02,7.665754e-01,-2.081276e-01,9.352671e-03,1.273255e-01
2.615230e+01,7.713407e-01,7.610543e-01,-1.772973e-01,-2.389457e-01,1.028635e-02,6.164840e-02,7.661975e-01,-2.081215e-01,9.493688e-03,1.290009e-01
2.633267e+01,7.710339e-01,7.605986e-01,-1.768290e-01,-2.394014e-01,1.043532e-02,6.257244e-02,7.658162e-01,-2.081152e-01,9.635995e-03,1.306852e-01
2.651303e+01,7.707242e-01,7.601387e-01,-1.763564e-01,-2.398613e-01,1.058549e-02,6.350490e-02,7.654315e-01,-2.081088e-01,9.779598e-03,1.323784e-01
2.669339e+01,7.704117e-01,7.596748e-01,-1.758794e-01,-2.403252e-01,1.073687e-02,6.444581e-02,7.650433e-01,-2.081023e-01,9.924503e-03,1.340804e-01
2.687375e+01,7.700963e-01,7.592068e-01,-1.753979e-01,-2.407932e-01,1.088945e-02,6.539524e-02,7.646515e-01,-2.080956e-01,1.007072e-02,1.357913e-01
2.705411e+01,7.697779e-01,7.587347e-01,-1.749121e-01,-2.412653e-01,1.104325e-02,6.635322e-02,7.642563e-01,-2.080887e-01,1.021825e-02,1.375109e-01
2.723447e+01,7.694567e-01,7.582584e-01,-1.744218e-01,-2.417416e-01,1.119825e-02,6.731980e-02,7.638576e-01,-2.080817e-01,1.036711e-02,1.392392e-01
